datetime,open,high,low,close,volume
2025-07-19 00:00:00,101.72000000,102.18000000,101.67000000,102.15000000,5134.28100000
2025-07-19 00:15:00,102.16000000,102.29000000,101.91000000,102.05000000,4019.88300000
2025-07-19 00:30:00,102.04000000,102.28000000,101.28000000,101.49000000,7206.43300000
2025-07-19 00:45:00,101.50000000,101.56000000,100.63000000,100.64000000,13810.63200000
2025-07-19 01:00:00,100.65000000,100.71000000,100.05000000,100.28000000,13031.05400000
2025-07-19 01:15:00,100.28000000,101.27000000,100.28000000,101.21000000,8457.48300000
2025-07-19 01:30:00,101.20000000,101.36000000,100.91000000,101.18000000,9975.93000000
2025-07-19 01:45:00,101.18000000,101.45000000,100.92000000,101.18000000,4036.67100000
2025-07-19 02:00:00,101.18000000,101.28000000,100.39000000,100.86000000,7590.23500000
2025-07-19 02:15:00,100.85000000,101.34000000,100.53000000,101.03000000,5511.56300000
2025-07-19 02:30:00,101.03000000,101.70000000,101.02000000,101.47000000,3314.01400000
2025-07-19 02:45:00,101.48000000,101.98000000,101.43000000,101.77000000,5382.17700000
2025-07-19 03:00:00,101.77000000,101.94000000,101.60000000,101.94000000,4512.71500000
2025-07-19 03:15:00,101.94000000,102.23000000,101.87000000,102.20000000,3825.00000000
2025-07-19 03:30:00,102.19000000,102.83000000,101.88000000,102.51000000,40441.49400000
2025-07-19 03:45:00,102.51000000,102.70000000,102.19000000,102.50000000,9328.73600000
2025-07-19 04:00:00,102.50000000,103.20000000,102.50000000,103.12000000,8163.53900000
2025-07-19 04:15:00,103.11000000,103.15000000,102.40000000,103.09000000,10062.41400000
2025-07-19 04:30:00,103.08000000,104.34000000,102.97000000,103.08000000,28760.99400000
2025-07-19 04:45:00,103.08000000,103.23000000,102.91000000,103.03000000,4870.94900000
2025-07-19 05:00:00,103.03000000,103.22000000,102.39000000,102.55000000,4635.93900000
2025-07-19 05:15:00,102.55000000,102.93000000,102.31000000,102.75000000,5982.01700000
2025-07-19 05:30:00,102.74000000,103.23000000,102.55000000,103.09000000,15303.54500000
2025-07-19 05:45:00,103.10000000,103.11000000,102.61000000,102.80000000,3499.81200000
2025-07-19 06:00:00,102.79000000,102.86000000,102.50000000,102.65000000,2762.37900000
2025-07-19 06:15:00,102.65000000,102.83000000,101.89000000,101.89000000,5067.75900000
2025-07-19 06:30:00,101.89000000,102.26000000,101.73000000,101.89000000,11034.69400000
2025-07-19 06:45:00,101.89000000,102.54000000,101.89000000,102.48000000,6178.38500000
2025-07-19 07:00:00,102.48000000,102.78000000,102.36000000,102.69000000,4842.24000000
2025-07-19 07:15:00,102.68000000,103.23000000,102.54000000,103.03000000,17260.46400000
2025-07-19 07:30:00,103.02000000,103.02000000,102.50000000,102.62000000,14102.90200000
2025-07-19 07:45:00,102.62000000,102.79000000,102.39000000,102.72000000,4816.63700000
2025-07-19 08:00:00,102.73000000,102.99000000,101.93000000,102.04000000,10795.08700000
2025-07-19 08:15:00,102.05000000,102.17000000,101.80000000,102.04000000,5019.59600000
2025-07-19 08:30:00,102.05000000,102.11000000,101.65000000,101.84000000,2538.98900000
2025-07-19 08:45:00,101.84000000,102.14000000,101.62000000,102.03000000,2688.80400000
2025-07-19 09:00:00,102.03000000,102.12000000,101.50000000,101.50000000,3991.12400000
2025-07-19 09:15:00,101.51000000,102.10000000,101.51000000,101.93000000,4702.99600000
2025-07-19 09:30:00,101.93000000,102.34000000,101.78000000,102.10000000,6760.93600000
2025-07-19 09:45:00,102.09000000,102.32000000,101.73000000,101.99000000,2270.83400000
2025-07-19 10:00:00,101.99000000,102.01000000,101.52000000,101.52000000,7605.75800000
2025-07-19 10:15:00,101.52000000,101.78000000,101.36000000,101.75000000,3989.20600000
2025-07-19 10:30:00,101.76000000,102.26000000,101.69000000,101.99000000,2505.79600000
2025-07-19 10:45:00,102.00000000,102.08000000,101.41000000,101.58000000,3992.36000000
2025-07-19 11:00:00,101.58000000,101.83000000,101.10000000,101.12000000,6772.37300000
2025-07-19 11:15:00,101.11000000,102.00000000,100.92000000,101.99000000,5483.38400000
2025-07-19 11:30:00,102.00000000,102.02000000,101.58000000,101.79000000,3040.07800000
2025-07-19 11:45:00,101.78000000,101.84000000,101.19000000,101.29000000,2726.15800000
2025-07-19 12:00:00,101.30000000,101.39000000,100.67000000,100.83000000,9869.14200000
2025-07-19 12:15:00,100.83000000,101.55000000,100.79000000,101.28000000,3374.29700000
2025-07-19 12:30:00,101.29000000,101.51000000,101.03000000,101.32000000,2290.19400000
2025-07-19 12:45:00,101.32000000,101.53000000,101.13000000,101.44000000,2284.66000000
2025-07-19 13:00:00,101.44000000,101.45000000,100.75000000,100.99000000,3886.76000000
2025-07-19 13:15:00,100.98000000,101.11000000,100.72000000,100.94000000,4380.60900000
2025-07-19 13:30:00,100.93000000,101.13000000,100.70000000,100.94000000,14029.25600000
2025-07-19 13:45:00,100.95000000,101.02000000,100.50000000,100.89000000,12558.20000000
2025-07-19 14:00:00,100.89000000,100.98000000,100.31000000,100.35000000,9651.81200000
2025-07-19 14:15:00,100.35000000,100.63000000,100.06000000,100.20000000,12197.24900000
2025-07-19 14:30:00,100.20000000,100.34000000,99.66000000,100.08000000,12955.28500000
2025-07-19 14:45:00,100.08000000,100.29000000,99.69000000,99.87000000,7545.70400000
2025-07-19 15:00:00,99.86000000,100.69000000,99.73000000,100.52000000,12143.32000000
2025-07-19 15:15:00,100.53000000,101.17000000,100.53000000,101.15000000,5649.95100000
2025-07-19 15:30:00,101.15000000,101.45000000,100.85000000,101.43000000,2642.59400000
2025-07-19 15:45:00,101.43000000,101.43000000,101.06000000,101.19000000,2797.56000000
2025-07-19 16:00:00,101.19000000,101.32000000,101.06000000,101.15000000,3415.27600000
2025-07-19 16:15:00,101.14000000,102.02000000,101.07000000,101.97000000,10197.45000000
2025-07-19 16:30:00,101.98000000,102.10000000,101.64000000,101.78000000,9798.73600000
2025-07-19 16:45:00,101.78000000,101.99000000,101.62000000,101.88000000,1851.61700000
2025-07-19 17:00:00,101.89000000,101.92000000,101.59000000,101.72000000,2132.60900000
2025-07-19 17:15:00,101.73000000,101.88000000,101.47000000,101.67000000,2659.96700000
2025-07-19 17:30:00,101.67000000,101.70000000,101.22000000,101.31000000,2037.44800000
2025-07-19 17:45:00,101.31000000,101.82000000,101.31000000,101.82000000,6387.25900000
2025-07-19 18:00:00,101.81000000,102.86000000,101.68000000,102.80000000,25470.51100000
2025-07-19 18:15:00,102.81000000,104.17000000,102.81000000,104.08000000,37909.00000000
2025-07-19 18:30:00,104.08000000,104.13000000,103.44000000,103.90000000,8339.27700000
2025-07-19 18:45:00,103.89000000,104.08000000,103.59000000,103.74000000,6421.92000000
2025-07-19 19:00:00,103.73000000,105.70000000,103.55000000,105.44000000,34557.86400000
2025-07-19 19:15:00,105.43000000,111.23000000,105.21000000,110.42000000,106586.64000000
2025-07-19 19:30:00,110.43000000,113.60000000,109.70000000,112.80000000,136758.73200000
2025-07-19 19:45:00,112.80000000,113.03000000,111.45000000,112.63000000,62959.42800000
2025-07-19 20:00:00,112.64000000,113.91000000,111.76000000,112.81000000,60483.58500000
2025-07-19 20:15:00,112.82000000,113.11000000,112.01000000,113.06000000,25009.99300000
2025-07-19 20:30:00,113.07000000,113.19000000,112.17000000,112.72000000,21738.80800000
2025-07-19 20:45:00,112.71000000,112.91000000,111.26000000,111.37000000,33091.38900000
2025-07-19 21:00:00,111.36000000,111.87000000,109.52000000,109.67000000,42251.68400000
2025-07-19 21:15:00,109.67000000,110.50000000,108.85000000,110.45000000,36352.30400000
2025-07-19 21:30:00,110.44000000,111.53000000,110.01000000,110.99000000,16938.29800000
2025-07-19 21:45:00,110.99000000,112.59000000,110.82000000,112.54000000,12075.05100000
2025-07-19 22:00:00,112.54000000,112.64000000,111.41000000,111.93000000,20864.91300000
2025-07-19 22:15:00,111.94000000,112.84000000,111.94000000,111.97000000,9610.91200000
2025-07-19 22:30:00,111.97000000,114.18000000,111.73000000,113.58000000,35086.87600000
2025-07-19 22:45:00,113.59000000,113.78000000,112.79000000,113.52000000,16604.62500000
2025-07-19 23:00:00,113.52000000,113.78000000,112.89000000,113.50000000,20251.05700000
2025-07-19 23:15:00,113.49000000,113.50000000,112.55000000,112.98000000,15219.58800000
2025-07-19 23:30:00,112.98000000,113.43000000,112.67000000,113.00000000,8199.02900000
2025-07-19 23:45:00,112.99000000,113.63000000,112.65000000,113.16000000,11487.06400000
2025-07-20 00:00:00,113.16000000,113.45000000,112.24000000,112.28000000,15954.21900000
2025-07-20 00:15:00,112.29000000,112.76000000,111.80000000,112.06000000,18985.32000000
2025-07-20 00:30:00,112.06000000,113.10000000,112.03000000,112.63000000,11592.79500000
2025-07-20 00:45:00,112.62000000,112.96000000,112.52000000,112.64000000,11000.55100000
2025-07-20 01:00:00,112.65000000,112.95000000,112.57000000,112.57000000,15017.07100000
