datetime,open,high,low,close,volume
2025-07-19 00:00:00,3546.92000000,3553.21000000,3543.63000000,3552.76000000,3400.25260000
2025-07-19 00:15:00,3552.76000000,3557.98000000,3549.00000000,3554.96000000,3385.43750000
2025-07-19 00:30:00,3554.96000000,3565.00000000,3537.58000000,3544.96000000,5631.55790000
2025-07-19 00:45:00,3544.96000000,3547.00000000,3521.34000000,3522.21000000,5675.90900000
2025-07-19 01:00:00,3522.21000000,3526.74000000,3506.79000000,3521.17000000,6501.72070000
2025-07-19 01:15:00,3521.17000000,3538.51000000,3519.58000000,3537.59000000,4635.26640000
2025-07-19 01:30:00,3537.56000000,3551.25000000,3532.70000000,3548.20000000,3897.10510000
2025-07-19 01:45:00,3548.20000000,3552.18000000,3541.59000000,3545.00000000,2247.21490000
2025-07-19 02:00:00,3545.00000000,3547.40000000,3534.04000000,3541.50000000,4866.86610000
2025-07-19 02:15:00,3541.50000000,3559.87000000,3534.65000000,3551.00000000,5112.21820000
2025-07-19 02:30:00,3551.00000000,3568.70000000,3550.58000000,3566.34000000,4042.26820000
2025-07-19 02:45:00,3566.34000000,3576.61000000,3566.33000000,3569.50000000,6010.50610000
2025-07-19 03:00:00,3569.50000000,3584.90000000,3566.41000000,3584.86000000,6960.24890000
2025-07-19 03:15:00,3584.85000000,3589.05000000,3579.00000000,3587.43000000,3912.01290000
2025-07-19 03:30:00,3587.44000000,3599.00000000,3587.43000000,3594.83000000,6824.07440000
2025-07-19 03:45:00,3594.84000000,3595.55000000,3580.58000000,3592.98000000,6090.37600000
2025-07-19 04:00:00,3592.97000000,3608.30000000,3591.27000000,3599.76000000,7522.01320000
2025-07-19 04:15:00,3599.75000000,3601.01000000,3588.07000000,3591.29000000,2996.78920000
2025-07-19 04:30:00,3591.29000000,3596.67000000,3582.86000000,3587.63000000,3318.04450000
2025-07-19 04:45:00,3587.63000000,3593.06000000,3580.54000000,3589.68000000,2607.74780000
2025-07-19 05:00:00,3589.67000000,3592.50000000,3576.10000000,3580.75000000,3196.32870000
2025-07-19 05:15:00,3580.76000000,3587.06000000,3575.00000000,3582.75000000,3036.24050000
2025-07-19 05:30:00,3582.75000000,3595.00000000,3578.40000000,3592.54000000,2867.36340000
2025-07-19 05:45:00,3592.55000000,3593.00000000,3581.70000000,3586.31000000,1764.21860000
2025-07-19 06:00:00,3586.31000000,3586.95000000,3575.97000000,3575.99000000,3073.10440000
2025-07-19 06:15:00,3575.98000000,3579.39000000,3567.73000000,3567.73000000,3343.20050000
2025-07-19 06:30:00,3567.73000000,3578.00000000,3567.05000000,3569.60000000,2363.81880000
2025-07-19 06:45:00,3569.60000000,3575.99000000,3569.18000000,3570.99000000,1960.38300000
2025-07-19 07:00:00,3571.00000000,3590.12000000,3569.04000000,3579.07000000,8935.89010000
2025-07-19 07:15:00,3579.07000000,3584.40000000,3575.88000000,3576.72000000,2275.94730000
2025-07-19 07:30:00,3576.71000000,3576.72000000,3567.71000000,3569.68000000,2252.82140000
2025-07-19 07:45:00,3569.69000000,3575.68000000,3569.68000000,3571.47000000,1672.06780000
2025-07-19 08:00:00,3571.46000000,3578.38000000,3554.28000000,3557.01000000,5343.56320000
2025-07-19 08:15:00,3557.01000000,3563.76000000,3554.00000000,3560.90000000,3917.65790000
2025-07-19 08:30:00,3560.90000000,3561.55000000,3546.61000000,3553.79000000,4700.23240000
2025-07-19 08:45:00,3553.79000000,3561.54000000,3549.15000000,3554.34000000,4964.38200000
2025-07-19 09:00:00,3554.35000000,3561.67000000,3549.27000000,3552.45000000,2604.59530000
2025-07-19 09:15:00,3552.45000000,3562.27000000,3551.00000000,3558.50000000,2632.89870000
2025-07-19 09:30:00,3558.52000000,3569.41000000,3556.00000000,3562.67000000,4321.12040000
2025-07-19 09:45:00,3562.67000000,3565.56000000,3555.91000000,3558.10000000,1401.74040000
2025-07-19 10:00:00,3558.10000000,3559.09000000,3550.62000000,3552.35000000,2189.13840000
2025-07-19 10:15:00,3552.35000000,3560.69000000,3550.93000000,3558.59000000,4571.59370000
2025-07-19 10:30:00,3558.59000000,3568.18000000,3558.19000000,3565.80000000,3504.96460000
2025-07-19 10:45:00,3565.81000000,3567.50000000,3555.50000000,3557.84000000,2054.85370000
2025-07-19 11:00:00,3557.83000000,3567.25000000,3551.58000000,3552.00000000,3097.14510000
2025-07-19 11:15:00,3552.00000000,3577.87000000,3538.07000000,3572.99000000,10741.00610000
2025-07-19 11:30:00,3572.99000000,3573.98000000,3561.77000000,3564.11000000,3237.94090000
2025-07-19 11:45:00,3564.10000000,3564.10000000,3547.38000000,3552.75000000,4087.15830000
2025-07-19 12:00:00,3552.75000000,3555.49000000,3540.00000000,3542.40000000,5033.02460000
2025-07-19 12:15:00,3542.41000000,3558.20000000,3539.02000000,3549.09000000,6758.65000000
2025-07-19 12:30:00,3549.10000000,3555.99000000,3543.44000000,3552.38000000,2734.93140000
2025-07-19 12:45:00,3552.37000000,3564.99000000,3548.43000000,3561.80000000,3318.52500000
2025-07-19 13:00:00,3561.79000000,3566.10000000,3552.14000000,3563.11000000,3176.59840000
2025-07-19 13:15:00,3563.11000000,3567.23000000,3558.46000000,3564.09000000,3408.73760000
2025-07-19 13:30:00,3564.09000000,3572.31000000,3562.30000000,3566.41000000,3441.04620000
2025-07-19 13:45:00,3566.41000000,3566.42000000,3549.41000000,3558.76000000,4296.47730000
2025-07-19 14:00:00,3558.75000000,3561.22000000,3543.47000000,3545.08000000,5179.17520000
2025-07-19 14:15:00,3545.08000000,3553.35000000,3542.33000000,3544.51000000,3732.56460000
2025-07-19 14:30:00,3544.50000000,3551.14000000,3537.20000000,3548.19000000,5553.90850000
2025-07-19 14:45:00,3548.19000000,3550.68000000,3526.44000000,3531.57000000,6967.77850000
2025-07-19 15:00:00,3531.58000000,3547.00000000,3530.10000000,3542.50000000,5423.02610000
2025-07-19 15:15:00,3542.51000000,3556.99000000,3542.51000000,3555.90000000,4202.58970000
2025-07-19 15:30:00,3555.90000000,3562.92000000,3547.33000000,3561.91000000,4057.83150000
2025-07-19 15:45:00,3561.90000000,3561.90000000,3550.61000000,3552.00000000,3662.54680000
2025-07-19 16:00:00,3552.00000000,3553.19000000,3539.20000000,3539.20000000,4715.52310000
2025-07-19 16:15:00,3539.20000000,3568.31000000,3535.69000000,3563.50000000,7136.03420000
2025-07-19 16:30:00,3563.49000000,3568.67000000,3554.97000000,3568.02000000,5521.74650000
